company_id,organization_name,hq_country,latitude,longitude,founded_year,b2b,hub_binary,number_of_founders,female_founder,energy,information_technology,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,communication_services,utilities,real_estate,other,grant_before_seed,angel_round_binary,first_seed_round_year,number_seed_rounds,number_seed_investors,one_seed_investor_binary,pre_seed,follow_on_investor,low_seed_funding,high_seed_funding,duration_seed_stage,all_homecountry_investors_in_seed_binary,regional_seed_investor_binary,regional_seed_investor_institutional_binary,city_seed_investor_binary,lead_investor_in_seed,accelerator_seed_investor_binary,incubator_seed_investor_binary,micro_vc_seed_investor_binary,corporate_venture_capital_seed_investor_binary,angel_group_seed_investor_binary,angel_seed_investor_binary,university_program_seed_investor_binary,entrepreneurship_program_seed_investor_binary,family_investment_office_seed_investor_binary,us_investor_binary,gdp,top_university,exit_binary,post_seed_success,success
020897,eFaqt,The Netherlands,52.3730796,4.8924534,2012,0,True,1,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,2015.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,-0.977876878,True,False,False,False
020899,History Search,The Netherlands,51.9244424,4.47775,2016,0,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2018.0,1,3,False,True,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2.42428573,True,False,False,False
020904,Undeveloped,The Netherlands,52.3730796,4.8924534,2014,1,True,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2015.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1.612610013,True,False,False,False
020905,We Are Eves,The Netherlands,52.3730796,4.8924534,2019,0,True,3,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2019.0,2,2,False,False,False,True,False,40.7,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,2.300091579,True,False,False,False
020908,Energy Floors,The Netherlands,51.9244424,4.47775,2007,1,False,1,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,2020.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,3.885306448,True,False,False,False
020909,Flowmailer,The Netherlands,51.9244424,4.47775,2015,1,False,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2017.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.120605239,True,False,False,False
020910,Kiwi Mobility,The Netherlands,52.3730796,4.8924534,2019,0,True,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2019.0,1,1,True,False,False,False,False,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,2.300091579,True,False,False,False
020911,theConstruct,The Netherlands,52.3730796,4.8924534,2015,1,True,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2015.0,3,6,False,False,False,True,False,35.2,False,True,True,True,True,True,False,True,False,False,True,False,False,False,True,2.120605239,True,False,False,False
020912,Airchip,The Netherlands,52.3730796,4.8924534,2018,0,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2019.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.258740374,True,False,False,False
020913,Lieferando,The Netherlands,52.3730796,4.8924534,2008,0,True,3,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,2008.0,2,4,False,False,False,True,False,12.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.116815936,True,True,False,True
020914,Flexentral,The Netherlands,52.3705038,5.2185859,2015,1,False,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2015.0,2,2,False,False,True,False,False,14.0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.120605239,False,False,False,False
020915,VisionLabs B.V.,The Netherlands,52.3730796,4.8924534,2012,1,True,3,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,2013.0,1,1,True,False,False,True,False,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.977876878,True,True,True,True
020917,Bluetick,The Netherlands,52.3730796,4.8924534,2019,0,True,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2020.0,1,2,False,True,False,True,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.300091579,True,True,False,True
020918,SolarNow,The Netherlands,51.8474946,5.8637771,2011,1,False,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2013.0,1,1,True,False,False,True,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.773345163,True,False,True,True
020919,Homespring,The Netherlands,51.9244424,4.47775,2019,0,False,3,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,2019.0,1,1,True,True,False,True,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.300091579,True,False,False,False
020920,HappyPrinting,The Netherlands,52.0907006,5.1215634,2017,1,False,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2019.0,1,1,True,False,False,False,False,0.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,2.781546193,True,False,False,False
020921,Toot,The Netherlands,52.3730796,4.8924534,2019,0,True,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2019.0,1,1,True,True,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.300091579,True,False,False,False
020922,BitSensor,The Netherlands,51.4392648,5.478633,2016,1,False,4,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,2017.0,1,1,True,False,False,False,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.42428573,True,False,False,False
020923,Making Moves,The Netherlands,52.3730796,4.8924534,2014,1,True,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2017.0,1,1,True,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.612610013,True,False,False,False
020924,letz.do,The Netherlands,52.3730796,4.8924534,2016,0,True,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2016.0,1,1,True,False,False,True,False,0.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2.42428573,True,False,False,False
020925,Promore,The Netherlands,52.3730796,4.8924534,2020,1,True,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2020.0,1,1,True,True,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3.867953338,True,False,False,False
020926,ABOSS,The Netherlands,52.3730796,4.8924534,2014,0,True,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2016.0,2,3,False,False,False,True,False,16.2,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,1.612610013,True,False,False,False
020927,Knowork,The Netherlands,52.3730796,4.8924534,2017,1,True,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2018.0,2,2,False,True,False,True,False,17.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2.781546193,True,False,False,False
020928,Fusedbone,The Netherlands,52.3730796,4.8924534,2019,1,True,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2019.0,1,1,True,True,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.300091579,True,False,False,False
020929,Afval Loont,The Netherlands,51.9244424,4.47775,2013,0,False,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2016.0,1,4,False,False,False,False,False,0.0,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,-0.03023256,True,False,False,False
020930,Woon Duurzaam,The Netherlands,52.3730796,4.8924534,2018,1,True,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2018.0,5,6,False,True,True,False,False,49.3,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,2.258740374,True,False,False,False
020931,EnlightEd,The Netherlands,52.3730796,4.8924534,2019,0,True,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2019.0,1,1,True,True,False,True,False,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.300091579,True,False,False,False
020932,ONDURO,The Netherlands,52.3730796,4.8924534,2015,1,True,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2017.0,2,1,True,True,False,True,False,4.5,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,2.120605239,True,False,False,False
020933,Burgsfoods,The Netherlands,51.9244424,4.47775,2018,0,False,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2020.0,2,2,False,True,False,True,False,11.5,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,2.258740374,True,False,False,False
020934,reNature,The Netherlands,52.3730796,4.8924534,2018,1,True,2,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,2014.0,2,3,False,True,False,False,False,75.0,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,2.258740374,True,False,False,False
020935,Rural Spark,The Netherlands,51.6889387,5.303116,2011,1,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2014.0,1,1,True,False,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.773345163,False,False,False,False
020936,Desolenator,The Netherlands,50.8512438,5.6909768,2014,1,False,2,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,2020.0,2,3,False,False,False,True,False,7.4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.612610013,False,False,False,False
020937,Stokhos Emergency Mathematics,The Netherlands,52.3730796,4.8924534,2016,1,True,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016.0,1,1,True,True,False,True,False,0.0,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,2.42428573,True,False,False,False
020938,We adapt,The Netherlands,52.3730796,4.8924534,2016,1,True,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2017.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,2.42428573,True,True,False,True
020939,Sigmascreening,The Netherlands,52.3730796,4.8924534,2010,1,True,1,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,2010.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,1.319320323,True,True,False,True
020940,MOCS.nl,The Netherlands,52.0114017,4.35839,2012,1,False,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2017.0,1,1,True,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.977876878,True,False,False,False
020941,Pneusmart,The Netherlands,52.3730796,4.8924534,2013,0,True,1,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,2016.0,1,4,False,False,False,False,False,0.0,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,-0.03023256,True,False,False,False
020942,Simpelfix,The Netherlands,52.3730796,4.8924534,2019,1,True,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2019.0,1,1,True,True,False,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.300091579,True,False,False,False
020943,Avant Arte,The Netherlands,52.3730796,4.8924534,2015,1,True,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2019.0,1,9,False,False,False,True,False,0.0,False,True,True,True,True,False,False,True,True,False,True,False,False,False,True,2.120605239,True,False,True,True
020944,Winc Academy,The Netherlands,52.3730796,4.8924534,2018,0,True,3,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2019.0,2,5,False,True,True,False,False,30.4,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2.258740374,True,False,False,False
020945,Monyq,The Netherlands,51.9244424,4.47775,2014,0,False,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2015.0,1,1,True,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1.612610013,True,False,False,False
020946,Shleep,The Netherlands,52.3730796,4.8924534,2017,0,True,3,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2019.0,2,3,False,True,False,False,False,2.1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,2.781546193,True,False,False,False
020947,Stukio,The Netherlands,52.3730796,4.8924534,2014,0,True,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2014.0,2,2,False,False,False,False,False,19.0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1.612610013,True,True,False,True
020949,PartyWith,The Netherlands,52.3730796,4.8924534,2015,0,True,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2015.0,2,3,False,True,False,False,False,17.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2.120605239,True,False,False,False
020951,Voicey,The Netherlands,52.3730796,4.8924534,2016,0,True,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2018.0,1,2,False,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,2.42428573,True,False,False,False
020953,Karify,The Netherlands,52.0907006,5.1215634,2013,0,False,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2014.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.03023256,True,False,True,True
020954,We Prevent,The Netherlands,52.3730796,4.8924534,2015,1,True,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,2015.0,1,1,True,False,False,False,False,0.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,2.120605239,True,False,False,False
020955,Careibu,The Netherlands,52.3730796,4.8924534,2009,0,True,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2016.0,2,3,False,True,False,True,False,3.3,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,-3.665290491,True,False,False,False
020956,Hunters,The Netherlands,52.3730796,4.8924534,2015,0,True,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2017.0,1,1,True,False,False,True,False,0.0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,2.120605239,True,False,False,False
020957,Newatt,The Netherlands,52.3730796,4.8924534,2015,1,True,4,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,2016.0,1,1,True,False,False,True,False,0.0,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,2.120605239,True,False,False,False
020959,Eterne,The Netherlands,52.0907006,5.1215634,2017,0,False,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2018.0,1,1,True,False,False,False,False,0.0,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,2.781546193,True,False,False,False
020960,XRPL Labs,The Netherlands,52.1562499,5.3896944,2019,1,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019.0,2,1,True,False,True,True,False,17.7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,2.300091579,True,False,False,False
020961,Zenodys,The Netherlands,52.3730796,4.8924534,2014,1,True,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014.0,3,2,False,True,True,True,False,20.4,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,1.612610013,True,False,False,False
020962,QwikSense,The Netherlands,52.0907006,5.1215634,2011,1,False,3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,2013.0,1,1,True,False,False,True,False,0.0,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,1.773345163,True,False,False,False
020963,Dropbyke,The Netherlands,52.3730796,4.8924534,2014,0,True,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015.0,2,3,False,False,False,False,False,6.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.612610013,True,False,False,False
